id,reviewerName,hotelId,overallScore,reviewText,cleanlinessScore,comfortScore,serviceScore,foodScore,locationScore
1156,Gigih P. S. ,1000000000000,8.5,"The hotel is comfortable, quiet, clean rooms, friendly officers near Jimbaran beach want to Kuta and Seminyak, the airport is not too far away. Thanks, next hopefully I can stay back again.",8.0,8.5,8.5,8.5,8.5
1200,Asty A. ,1000000000000,8.5,"The hotel is located on a large, strategic roadside. Many food vendors and mini marts along the road to the hotel. The rooms are nice, only the air conditioner is less cold, a few lights turn off. Good service, providing motorbike rentals and maintained m",8.0,8.5,8.5,8.5,8.5
1209,Selvi F. R. ,1000000000000,8.5,"The hotel is comfortable, rooms are clean, looking for easy meals. Near everywhere.",8.0,8.5,8.5,8.5,8.5
1258,Anggriawan A. ,1000000000000,8.5,"Clean and comfortable, really recommended for those of you who want to vacation in Bali.",8.0,8.5,8.5,8.5,8.5
1277,Christian R. ,1000000000000,8.5,"Good, friendly waitress, very helpful.",8.0,8.5,8.5,8.5,8.5
1278,Siska A. ,1000000000000,8.5,For the room is okay and the bathroom is really big so the children are satisfied in the bath tub. For the morning meal is a little less.,8.0,8.5,8.5,8.5,8.5
1284,Agung I. ,1000000000000,8.5,Far to the beach when walking.,8.0,8.5,8.5,8.5,8.5
1286,Caroline H. ,1000000000000,8.5,The room includes clean and the bathroom is also clean.,8.0,8.5,8.5,8.5,8.5
1288,Johanes L. ,1000000000000,8.5,"The rooms are small but the beds are quite comfortable, not up to the shelves. Location adjacent to the Watermark hotel Jimbaran. No parking area in front of hotel. Quite can be 3 cars only.",8.0,8.5,8.5,8.5,8.5
1289,Melyanti M. ,1000000000000,8.5,Please add food variations,8.0,8.5,8.5,8.5,8.5
1293,Eri F. ,1000000000000,8.5,"With a minimal budget, you can get a clean room, close access to the airport and souvenirs from Bali, spacious twin beds.",8.0,8.5,8.5,8.5,8.5
1298,Sartika R. ,1000000000000,8.5,"Enjoyable stay even though 1 day. In fact, I only ordered 2 superior rooms to 1 superior room and 1 more that had a bathtub. Very good For clean rooms. only the parking lot is very small.",8.0,8.5,8.5,8.5,8.5
1308,Elisabeth E. ,1000000000000,8.5,Comfortable enough ... unfortunately there is no adult pool,8.0,8.5,8.5,8.5,8.5
1341,Devi Y. ,1000000000000,8.5,"Cons, rooms no comb. but, overall good",8.0,8.5,8.5,8.5,8.5
1354,Abdul R. ,1000000000000,8.5,"Not bad, clean place, according to price",8.0,8.5,8.5,8.5,8.5
1357,Moch A. I. R. ,1000000000000,8.5,"Steady, upgraded again for the parking.",8.0,8.5,8.5,8.5,8.5
1374,Utami C. C. ,1000000000000,8.5,"The atmosphere is good for a break because it&#39;s really quiet, if you want a vacation and enjoy the night of Bali, in my opinion it&#39;s better to stay in the Kuta area.",8.0,8.5,8.5,8.5,8.5
1378,Lilik S. ,1000000000000,8.5,Satisfying service. Cleanliness is okay. The only thing lacking is that the air conditioner can&#39;t get cold fast. Overall okay because the price is also affordable.,8.0,8.5,8.5,8.5,8.5
1384,Arwan A. ,1000000000000,8.5,"Clean and comfortable, service satisfactory.",8.0,8.5,8.5,8.5,8.5
1390,Yayuk T. L. ,1000000000000,8.5,The room is nice but the car park is inadequate,8.0,8.5,8.5,8.5,8.5
1393,Soffie D. ,1000000000000,8.5,"Rooms are not too spacious but clean, service is friendly.",8.0,8.5,8.5,8.5,8.5
1396,Kemala T. K. B. ,1000000000000,8.5,"comfortable place, nice service. just sayang ga no adult pool .. just there for kids aja.",8.0,8.5,8.5,8.5,8.5
1441,Tanty W. ,1000000000000,8.5,"Comfortable, clean, and friendly service.",8.0,8.5,8.5,8.5,8.5
1446,Dian A. P. ,1000000000000,8.5,"Breakfast is tasty, rooms clean, ac less cold.",8.0,8.5,8.5,8.5,8.5
1463,Retta M. P. ,1000000000000,8.5,"The place is nice, clean and comfortable, recommended.",8.0,8.5,8.5,8.5,8.5
1485,Dara M. S. ,1000000000000,8.5,Thanks for the set up honeymooners.,8.0,8.5,8.5,8.5,8.5
1522,Evi N. ,1000000000000,8.5,Breakfastnya no nothing has run out..padahal still many guests..tdk water water machine pamas dkmar,8.0,8.5,8.5,8.5,8.5
1531,Diana K. T. ,1000000000000,8.5,"Overall ok, service is ok ... parking is a bit far from the hotel",8.0,8.5,8.5,8.5,8.5
1545,Anita R. ,1000000000000,8.5,The rooms are comfortable but the AC is less cold.,8.0,8.5,8.5,8.5,8.5
1573,Lilly L. ,1000000000000,8.5,"Clean rooms, close to tourist locations",8.0,8.5,8.5,8.5,8.5
1576,Silvi K. ,1000000000000,8.5,"Comfortable, good atmosphere, ok breakfast",8.0,8.5,8.5,8.5,8.5
1623,Dian A. L. ,1000000000000,8.5,"The place is comfortable and clean, so good.",8.0,8.5,8.5,8.5,8.5
1644,Sabago V. ,1000000000000,8.5,"The service is quite good, requests for honeymoon decorations are responded to",8.0,8.5,8.5,8.5,8.5
1676,I M. H. J. ,1000000000000,8.5,Very nice clean tidy and comfortable,8.0,8.5,8.5,8.5,8.5
1682,Sopiana A. ,1000000000000,8.5,The receptionist is very friendly and really nice :),8.0,8.5,8.5,8.5,8.5
1683,Mulia A. ,1000000000000,8.5,Good price and cheap. Clean staff friendly,8.0,8.5,8.5,8.5,8.5
1765,Tri S. S. ,1000000000000,8.5,Her room design bgus. and his room clean,8.0,8.5,8.5,8.5,8.5
1779,Nurhasanah N. ,1000000000000,8.5,"Overall its ok, but the food was somewhat less ok For children 2 years yes, the parking lot outside only for 3 cars.",8.0,8.5,8.5,8.5,8.5
1804,Purwanto P. ,1000000000000,8.5,I am happy to stay dihorison tempatny clean and comfortable.,8.0,8.5,8.5,8.5,8.5
1805,Fuad B. S. ,1000000000000,8.5,"The hotel, comfortable, clean, good service. Most like the interior of the rooms are unique, different from the common hotel. There is a wood elements you want highlighted by this hotel.",8.0,8.5,8.5,8.5,8.5
1806,Zulkirman Z. ,1000000000000,8.5,"Stay 1 night at the hotel was satisfactory: a large room, the bathroom is quite spacious, breakfast passable ok, just the location of the hotel is rather far from the beach jimbaran although close to the airport and the surrounding environment a little bi",8.0,8.5,8.5,8.5,8.5
1869,Randy S. ,1000000000000,8.5,"Her hotel is not too big, but comfortable enough to be tmp stay",8.0,8.5,8.5,8.5,8.5
1881,Dela R. ,1000000000000,8.5,Nice clean friendly service ..,8.0,8.5,8.5,8.5,8.5
1883,Thomas K. N. ,1000000000000,8.5,"The location is ok, the rooms are quite comfortable but the food is less variation",8.0,8.5,8.5,8.5,8.5
1884,Thia C. ,1000000000000,8.5,Seru hotel room is clean slippers are not provided dikamar should ask for a new telephone dl nice cool dikasih..semuanya but only yesterday did not know if there are rooftop br tau fit nyesel morning really sure if the night is cool ...,8.0,8.5,8.5,8.5,8.5
1885,Bobby T. ,1000000000000,8.5,The car park is very inadequate,8.0,8.5,8.5,8.5,8.5
1886,Susi B. ,1000000000000,8.5,Nice clean her toilet of his hotel just off an unpleasant smell,8.0,8.5,8.5,8.5,8.5
1900,Alvin F. F. ,1000000000000,8.5,"The exact location of the hotel, the employees were friendly and agile, as well as facilities passable",8.0,8.5,8.5,8.5,8.5
1903,Dian F. ,1000000000000,8.5,Very pleasant bathroom large and clean,8.0,8.5,8.5,8.5,8.5
1904,Pingkan S. ,1000000000000,8.5,"The rooms are comfortable, clean. Officers friendly. Her cold air conditioning. Over all satisfactory.",8.0,8.5,8.5,8.5,8.5
1912,Martines B. ,1000000000000,8.5,Hotel is quite satisfactory as a business / travel,8.0,8.5,8.5,8.5,8.5
1914,Ario S. ,1000000000000,8.5,"Hotel simple, clean, friendly. Good enough. Horison thanks ..",8.0,8.5,8.5,8.5,8.5
1956,Totok I. ,1000000000000,8.5,"We only stayed 2 nights there, even our clean room atmosphere can be an additional extra bed, front view rice while the view behind the beach so the rural atmosphere is very pronounced, suitable for those who want away from the city noise. Very good servi",8.0,8.5,8.5,8.5,8.5
1967,Nurike S. M. ,1000000000000,8.5,"But there is no TV and heater to make coffee in the room. Must go to the hotel pantry, which is if the rain will be troublesome. Make sure to bring enough snacks and food, because near the beach, so quiet. Even for honeymoon, I think TV is important.",8.0,8.5,8.5,8.5,8.5
2009,Aniza F. ,1000000000000,8.5,"Cheap and awesome hotel, clean also good service",8.0,8.5,8.5,8.5,8.5
2053,Virgina A. P. ,1000000000000,8.5,"Good location, but AC so hot :)",8.0,8.5,8.5,8.5,8.5
2058,Elly W. ,1000000000000,8.5,"Overall is good, clean and secure.",8.0,8.5,8.5,8.5,8.5
2068,Lian O. ,1000000000000,8.5,This nice place quiet near with everywhere,8.0,8.5,8.5,8.5,8.5
2080,I K. J. P. ,1000000000000,8.5,Not bad. Beautiful room hotel.,8.0,8.5,8.5,8.5,8.5
2086,Fransiska R. D. ,1000000000000,8.5,Always clean and tasty food.,8.0,8.5,8.5,8.5,8.5
2100,Armen T. M. ,1000000000000,8.5,Stay for one night it was amazing.,8.0,8.5,8.5,8.5,8.5
2138,Kurniawan E. ,1000000000000,8.5,Euphoria have amenities and the price is the best,8.0,8.5,8.5,8.5,8.5
2173,Yosiana M. ,1000000000000,8.5,A good hotel with a nice price!,8.0,8.5,8.5,8.5,8.5
2198,Iche R. ,1000000000000,8.5,"Shower handle is a bit too high for Asian people, can't reach easily. Overal memuaskan.",8.0,8.5,8.5,8.5,8.5
2209,Nana R. ,1000000000000,8.5,It's clean and the staff is friendly. Its position is in the middle of the city. Makes it easier for me to find something. What I need.,8.0,8.5,8.5,8.5,8.5
2247,Aris S. ,1000000000000,8.5,"The receptionist didn&#39;t know the surrounding environment, I wanted to ask where to eat and attractions, but instead I answered that I wasn&#39;t here. It&#39;s funny because the receptionist has to know everything. the other one is good. it&#39;s just",8.0,8.5,8.5,8.5,8.5
2252,Linda D. P. R. ,1000000000000,8.5,"The hotel is pretty good &amp; the check-in + check-out process is fast it&#39;s just a minus at the pool &amp; noisy noise so the next room is chatting we can listen even though not in a high tone, but for everything it&#39;s okay worth it gaessss.",8.0,8.5,8.5,8.5,8.5
2256,Ika A. P. ,1000000000000,8.5,"First stay here, from superior upgrade to deluxe at no cost. AC is not cold, and breakfast is not many variants. For the rest there are no problems.",8.0,8.5,8.5,8.5,8.5
2267,Nengah R. J. ,1000000000000,8.5,"The promo rate that fits the conditions of the room, bed, bathroom, clean and comfortable with cold air conditioning does not lead to the body of bottled water facilities, heating and coffee sugar tea, complete conditions of the bathroom sink, toilet, and",8.0,8.5,8.5,8.5,8.5
2286,Anita A. ,1000000000000,8.5,"The room is good according to the photos, but the air conditioner is not too cold, the rest is good, the service is also friendly. The place is strategically roadside.",8.0,8.5,8.5,8.5,8.5
2288,I P. E. W. ,1000000000000,8.5,"The rooms are clean and tidy, the staff is friendly.",8.0,8.5,8.5,8.5,8.5
2330,Wahyudi W. ,1000000000000,8.5,"The place is good, near everywhere.",8.0,8.5,8.5,8.5,8.5
2367,Devy D. ,1000000000000,8.5,"Unfortunately the air conditioner is less cold, the others are okay.",8.0,8.5,8.5,8.5,8.5
2372,Mohamad A. ,1000000000000,8.5,In terms of facilities enough. But unfortunately the WiFinya is rather not good to use but good overall.,8.0,8.5,8.5,8.5,8.5
2383,Adhi G. ,1000000000000,8.5,"Overall, okay, okay service. What is lacking is that the water is just bad and still smells.",8.0,8.5,8.5,8.5,8.5
2388,Firman N. A. ,1000000000000,8.5,The service is friendly and the location is also close to the food court.,8.0,8.5,8.5,8.5,8.5
2460,Rainy S. ,1000000000000,8.5,"Comfortable, clean, the food is good and the rooms fit the picture, strategic location.",8.0,8.5,8.5,8.5,8.5
2472,Cecilia P. H. ,1000000000000,8.5,Clean rooms cleaned every day. The breakfast is delicious. Access everywhere close by. Recommended.,8.0,8.5,8.5,8.5,8.5
2477,Lily Y. P. ,1000000000000,8.5,Highly recommended hotel. Clean rooms and complete amenities. Very suitable for those of you who vacation to Bali.,8.0,8.5,8.5,8.5,8.5
2491,Ervizon E. ,1000000000000,8.5,"The hotel is comfortable, clean, the maids are friendly but the rooms don&#39;t smell nice",8.0,8.5,8.5,8.5,8.5
2493,Dini O. ,1000000000000,8.5,"The rooms are spacious clean and comfortable, the breakfast menu is lacking a lot.",8.0,8.5,8.5,8.5,8.5
2497,Reza R. ,1000000000000,8.5,"Just stay overnight here, for a quick check-in and check-out process the staff are friendly enough.",8.0,8.5,8.5,8.5,8.5
2516,Carolina C. ,1000000000000,8.5,"The most favorite thing in this hotel, every time you visit Bali, is always here. Anyway, top markotope.",8.0,8.5,8.5,8.5,8.5
2523,Hendra I. ,1000000000000,8.5,Nice room and close to dining and snacks,8.0,8.5,8.5,8.5,8.5
2534,Maria V. ,1000000000000,8.5,"Cannot be spoken in words, this hotel is totally cool. deh. so every time you go to Bali you will remember the Euphoria hotel. Thank you also Traveloka for helping a lot so that my vacation will be fun. Send regards for success.",8.0,8.5,8.5,8.5,8.5
2540,Dien N. ,1000000000000,8.5,I have stayed here several times. The water may only need to be fixed because of the sewage smell.,8.0,8.5,8.5,8.5,8.5
2543,Leo P. ,1000000000000,8.5,"Clean and comfortable with that price, thanks Traveloka",8.0,8.5,8.5,8.5,8.5
2578,Angelina T. ,1000000000000,8.5,"Comfortable and clean but unfortunately it can not late check out, that&#39;s all",8.0,8.5,8.5,8.5,8.5
2591,Anisa A. Z. ,1000000000000,8.5,"Comfortable, good service, strategic location, good food.",8.0,8.5,8.5,8.5,8.5
2633,Zefanya J. C. ,1000000000000,8.5,"Price according to quality. I booked 2 rooms and the air conditioner was leaking all, there was an unpleasant aroma when turning on the water in the bathroom.",8.0,8.5,8.5,8.5,8.5
2685,Risqi R. ,1000000000000,8.5,"The location of the hotel is a strategic partition of the city.food food is not difficult, krn close to the food cort center",8.0,8.5,8.5,8.5,8.5
2704,Indah K. D. ,1000000000000,8.5,Awesome really !!! Nice place anyway! Recommended,8.0,8.5,8.5,8.5,8.5
2714,Willyan W. ,1000000000000,8.5,Nice and clean ....,8.0,8.5,8.5,8.5,8.5
2715,Roy G. S. ,1000000000000,8.5,"The bathroom was a bit dirty, the AC was not cold when it was 17.",8.0,8.5,8.5,8.5,8.5
2740,Eka J. ,1000000000000,8.5,"Nice, clean, but when the night lights lobby die yes why? It was a bit scary anyway",8.0,8.5,8.5,8.5,8.5
2746,Rudiyana R. ,1000000000000,8.5,Satisfactory comfortable and tidy. Good.,8.0,8.5,8.5,8.5,8.5
2777,Yusuf S. G. ,1000000000000,8.5,"The rooms are spacious and clean, pasilitanya also complete, just poolnya I do not like",8.0,8.5,8.5,8.5,8.5
2781,Kiki N. L. ,1000000000000,8.5,"Very satisfying, friendly service, rooms and cozy atmosphere. Nowhere near, only the lighting in the area resto less. Recommended really.",8.0,8.5,8.5,8.5,8.5
2799,Melisa M. ,1000000000000,8.5,"The hotel, convenient, close to everywhere, nice breakfast. Any suggestion AC beg in the seris because less cold but overall a comfortable hotel with the price too expensive dud. Recommended !!",8.0,8.5,8.5,8.5,8.5
2816,Indah N. R. P. ,1000000000000,8.5,I dateng with my friends there and we all smokers but all the rooms here do not provide smoking room so if ngerokok must exit the room. Rooms are pretty good but the bathroom is less because the toilet and shower not dikasi bulkhead so if abis like muddy ,8.0,8.5,8.5,8.5,8.5
2825,Masitha D. R. ,1000000000000,8.5,"Meemuaskan, create kluarga holiday.",8.0,8.5,8.5,8.5,8.5
2841,Dorti D. ,1000000000000,8.5,"Clean, comfortable, recommended.",8.0,8.5,8.5,8.5,8.5
2928,Ida B. M. P. H. ,1000000000000,8.5,Good enough to save the budget while on vacation.,8.0,8.5,8.5,8.5,8.5
2947,Andy H. ,1000000000000,8.5,"The rooms are clean, strategic location, next to the hotel there is a spicy meal rmh andika mother. But in the bathroom, which is less comfortable is, there is no door on the shower room, so the floor in the bathroom is all wet",8.0,8.5,8.5,8.5,8.5
2971,Nur I. S. ,1000000000000,8.5,I am very happy to stay here for any place other than cheap price comfortable and nice,8.0,8.5,8.5,8.5,8.5
3006,Tito H. D. ,1000000000000,8.5,"Friendly service, clean rooms.",8.0,8.5,8.5,8.5,8.5
3008,Lita J. ,1000000000000,8.5,"Less cold air conditioning. breakfast less flexible. Comfortable, passable.",8.0,8.5,8.5,8.5,8.5
3021,Arguna L. M. S. ,1000000000000,8.5,Suitable for who wants to Bali with family,8.0,8.5,8.5,8.5,8.5
3052,Elizabeth R. ,1000000000000,8.5,"Hotel is clean, tidy, satisfactory.",8.0,8.5,8.5,8.5,8.5
3100,Elizabeth E. ,1000000000000,8.5,"Good services, comfortable room, clean, strategy,",8.0,8.5,8.5,8.5,8.5
3138,Edo K. ,1000000000000,8.5,Entrance small hotel but did not expect it big and nice,8.0,8.5,8.5,8.5,8.5
